path,domain,task,steps
/home/junho/data/dataset/coin/videos/122/9pCzwb2Qpuk.mp4,0,122,"['325', '326', '327']"
/home/junho/data/dataset/coin/videos/5/bc8TX4brvok.mp4,4,5,"['270', '271', '272', '273', '272', '272', '272']"
/home/junho/data/dataset/coin/videos/129/_SoIgGdhLno.mp4,1,129,"['574', '576', '577']"
/home/junho/data/dataset/coin/videos/73/Q-1r78ktD_g.mp4,5,73,"['97', '98', '98', '98']"
/home/junho/data/dataset/coin/videos/140/M8pMbf0PoQA.mp4,4,140,"['696', '697', '698']"
/home/junho/data/dataset/coin/videos/122/XaWRPdPtfY0.mp4,0,122,"['325', '326', '327']"
/home/junho/data/dataset/coin/videos/3/ozU7lvGfh6Y.mp4,5,3,"['439', '440', '435', '438', '434', '439', '437']"
/home/junho/data/dataset/coin/videos/168/q5Fi7Hw09Q0.mp4,9,168,"['217', '219', '220']"
/home/junho/data/dataset/coin/videos/61/COhxEKr0siA.mp4,0,61,"['674', '675']"
/home/junho/data/dataset/coin/videos/166/-CPD0oAeveQ.mp4,0,166,"['229', '230', '231']"
/home/junho/data/dataset/coin/videos/15/XyHxqJgI340.mp4,3,15,"['79', '80', '81', '82']"
/home/junho/data/dataset/coin/videos/112/I97p3-rbGtY.mp4,0,112,"['449', '451', '449', '453', '449', '451']"
/home/junho/data/dataset/coin/videos/105/nDBKqoaCTkc.mp4,2,105,"['179', '180', '181']"
/home/junho/data/dataset/coin/videos/47/3MJSa-hOhPw.mp4,6,47,"['305', '304', '305', '306', '306']"
/home/junho/data/dataset/coin/videos/87/kFvVTXCsaJQ.mp4,8,87,"['764', '766']"
/home/junho/data/dataset/coin/videos/99/JNtBvetVp3s.mp4,8,99,"['186', '189', '188']"
/home/junho/data/dataset/coin/videos/113/hkWrWDg_0cU.mp4,2,113,"['144', '145']"
/home/junho/data/dataset/coin/videos/81/YaSXtFcdBfI.mp4,2,81,"['52', '55', '52', '51', '52']"
/home/junho/data/dataset/coin/videos/139/ZVhqoVXkhSo.mp4,4,139,"['376', '377', '378', '379', '380']"
/home/junho/data/dataset/coin/videos/107/nLTidwZhPtI.mp4,11,107,"['297', '298']"
/home/junho/data/dataset/coin/videos/20/T-mIEhhcK2I.mp4,11,20,"['208', '209', '211']"
/home/junho/data/dataset/coin/videos/48/yn0to7qzWX4.mp4,6,48,"['666', '667']"
/home/junho/data/dataset/coin/videos/7/7diYD0yw_94.mp4,1,7,"['114', '116', '117']"
/home/junho/data/dataset/coin/videos/28/42dbuhteL4o.mp4,9,28,"['18', '19', '19', '21']"
/home/junho/data/dataset/coin/videos/29/1zQTCSd3yJY.mp4,10,29,"['257', '257', '258']"
/home/junho/data/dataset/coin/videos/59/kc-t_T4y6Ic.mp4,3,59,"['692', '694']"
/home/junho/data/dataset/coin/videos/42/qOsncxPhCyY.mp4,11,42,"['517', '518', '517', '518', '517', '518']"
/home/junho/data/dataset/coin/videos/113/aDdn-BgR2Gk.mp4,2,113,"['143', '144', '147', '146']"
/home/junho/data/dataset/coin/videos/137/K5Ess6EjEKg.mp4,4,137,"['392', '393', '395', '396']"
/home/junho/data/dataset/coin/videos/45/cfLQZmOAPQs.mp4,3,45,"['34', '35', '36']"
/home/junho/data/dataset/coin/videos/41/Vl51i8DoPg8.mp4,4,41,"['586', '586', '587']"
/home/junho/data/dataset/coin/videos/159/n0yr9qRPKZE.mp4,7,159,"['389', '389', '390', '391']"
/home/junho/data/dataset/coin/videos/76/6ifjU64kgjQ.mp4,10,76,"['494', '495', '496']"
/home/junho/data/dataset/coin/videos/28/382uPalxYhk.mp4,9,28,"['18', '19', '21']"
/home/junho/data/dataset/coin/videos/19/Nl9BIgaakXg.mp4,4,19,"['538', '539']"
/home/junho/data/dataset/coin/videos/177/meP-gr7xghs.mp4,10,177,"['287', '286']"
/home/junho/data/dataset/coin/videos/112/3trpw_We0UQ.mp4,0,112,"['453', '451', '453', '451']"
/home/junho/data/dataset/coin/videos/133/jffmJdAD5uo.mp4,5,133,"['418', '419', '420']"
/home/junho/data/dataset/coin/videos/4/0dqx7VOjiJI.mp4,5,4,"['612', '614', '612']"
/home/junho/data/dataset/coin/videos/4/GoJfXL95D2Y.mp4,5,4,"['612', '613']"
/home/junho/data/dataset/coin/videos/26/_cwGkDapg7I.mp4,11,26,"['528', '529', '528', '529']"
/home/junho/data/dataset/coin/videos/146/lXHo85ftZ0U.mp4,4,146,"['369', '370']"
/home/junho/data/dataset/coin/videos/175/zNCqR-E-ak8.mp4,0,175,"['511', '509', '511', '509', '509']"
/home/junho/data/dataset/coin/videos/19/ZwxsDEPwD6A.mp4,4,19,"['538', '539']"
/home/junho/data/dataset/coin/videos/97/owxmhY8cTt4.mp4,3,97,"['615', '615', '616', '615', '616', '618']"
/home/junho/data/dataset/coin/videos/105/t0NqDtpkIwE.mp4,2,105,"['179', '181', '181', '181', '181', '181', '181', '181', '181', '181']"
/home/junho/data/dataset/coin/videos/52/tFrlk7RWNoo.mp4,2,52,"['381', '383']"
/home/junho/data/dataset/coin/videos/91/Ch-JjYRdgZo.mp4,8,91,"['264', '265', '266', '265', '266']"
/home/junho/data/dataset/coin/videos/124/gBiMRKmbYzg.mp4,3,124,"['483', '481', '482']"
/home/junho/data/dataset/coin/videos/158/uBeXD6hQ6UA.mp4,1,158,"['283', '284']"
/home/junho/data/dataset/coin/videos/44/vm9czwnXkas.mp4,11,44,"['408', '409']"
/home/junho/data/dataset/coin/videos/81/hfeZAheIpg0.mp4,2,81,"['57', '57', '52', '51', '52']"
/home/junho/data/dataset/coin/videos/93/3s1UwZppYBA.mp4,9,93,"['522', '524']"
/home/junho/data/dataset/coin/videos/145/nSq-sWUFyOc.mp4,4,145,"['589', '590', '591', '592']"
/home/junho/data/dataset/coin/videos/47/DYm4ZvPSYrc.mp4,6,47,"['304', '306']"
/home/junho/data/dataset/coin/videos/70/ESaIxUlux6w.mp4,1,70,"['737', '739']"
/home/junho/data/dataset/coin/videos/31/j_C0BPul0F0.mp4,2,31,"['225', '227', '228', '226', '228']"
/home/junho/data/dataset/coin/videos/39/0lTeTyssCqA.mp4,6,39,"['470', '469', '472', '470']"
/home/junho/data/dataset/coin/videos/82/nGBp757Grt4.mp4,8,82,"['751', '752', '755']"
/home/junho/data/dataset/coin/videos/0/UWq-zQ8nZKQ.mp4,6,0,"['68', '67', '68']"
/home/junho/data/dataset/coin/videos/129/KM0ba-8k90Y.mp4,1,129,"['573', '578']"
/home/junho/data/dataset/coin/videos/176/Eu70sSCfvjM.mp4,0,176,"['571', '572']"
/home/junho/data/dataset/coin/videos/63/Xnls3AACNgs.mp4,6,63,"['83', '85', '83', '83', '85']"
/home/junho/data/dataset/coin/videos/133/kPiwAQ-iWbo.mp4,5,133,"['416', '417', '417', '416', '417', '418', '420']"
/home/junho/data/dataset/coin/videos/22/M65rwk1K3wE.mp4,9,22,"['108', '109', '109', '109', '105', '106', '106']"
/home/junho/data/dataset/coin/videos/54/hORHEhaFTIY.mp4,1,54,"['402', '403', '404', '405']"
/home/junho/data/dataset/coin/videos/21/laux5yyVhQA.mp4,11,21,"['593', '594', '595', '596']"
/home/junho/data/dataset/coin/videos/65/8RbXzNvvqB4.mp4,5,65,"['629', '631']"
/home/junho/data/dataset/coin/videos/53/9ICRdhrGtHw.mp4,9,53,"['555', '556', '558']"
/home/junho/data/dataset/coin/videos/177/jwTofz7QE_U.mp4,10,177,"['286', '287']"
/home/junho/data/dataset/coin/videos/54/3bVFMZGnfeg.mp4,1,54,"['401', '402', '406']"
/home/junho/data/dataset/coin/videos/129/a8mAWJN-nkE.mp4,1,129,"['573', '578']"
/home/junho/data/dataset/coin/videos/23/CM63vMqlzgc.mp4,9,23,"['706', '708']"
/home/junho/data/dataset/coin/videos/73/mvZ2eI9dBfM.mp4,5,73,"['96', '98']"
/home/junho/data/dataset/coin/videos/17/3DAeq2oS6XA.mp4,2,17,"['276', '277']"
/home/junho/data/dataset/coin/videos/118/zcHMHKFI038.mp4,6,118,"['291', '289', '290', '291']"
/home/junho/data/dataset/coin/videos/26/0QVK9K5FoPY.mp4,11,26,"['528', '528', '529', '528', '529']"
/home/junho/data/dataset/coin/videos/106/_lUYUpZ3yNw.mp4,3,106,"['740', '741', '742']"
/home/junho/data/dataset/coin/videos/29/uj3ur1uW-7Q.mp4,10,29,"['257', '258']"
/home/junho/data/dataset/coin/videos/179/3R4cEheuhmU.mp4,6,179,"['31', '32', '33']"
/home/junho/data/dataset/coin/videos/104/m_LXX3Oz1as.mp4,3,104,"['91', '92']"
/home/junho/data/dataset/coin/videos/28/dFQsV3iWg8o.mp4,9,28,"['18', '19', '21']"
/home/junho/data/dataset/coin/videos/28/rVj_AtRF6PM.mp4,9,28,"['17', '18', '19', '21']"
/home/junho/data/dataset/coin/videos/92/ci-pL-hxAgk.mp4,9,92,"['27', '26', '26']"
/home/junho/data/dataset/coin/videos/136/PwiDv0JfSOo.mp4,5,136,"['634', '635']"
/home/junho/data/dataset/coin/videos/12/RG92i7GngXE.mp4,1,12,"['684', '688']"
/home/junho/data/dataset/coin/videos/141/UjRs9rfVm2A.mp4,3,141,"['532', '533', '534']"
/home/junho/data/dataset/coin/videos/14/bEX51XGEINM.mp4,2,14,"['725', '728', '726', '729']"
/home/junho/data/dataset/coin/videos/133/XONQnjQK-Kc.mp4,5,133,"['416', '417', '419']"
/home/junho/data/dataset/coin/videos/57/nV3s9T4MOWo.mp4,1,57,"['41', '45']"
/home/junho/data/dataset/coin/videos/6/VnQSmG8JKGU.mp4,0,6,"['58', '59']"
/home/junho/data/dataset/coin/videos/137/ybWoaK4ks7Q.mp4,4,137,"['392', '393', '395', '396']"
/home/junho/data/dataset/coin/videos/105/6djUOmOWncI.mp4,2,105,"['179', '180', '181']"
/home/junho/data/dataset/coin/videos/62/efv-BN6yGhg.mp4,6,62,"['427', '428']"
/home/junho/data/dataset/coin/videos/127/qcFe-WrrNz4.mp4,1,127,"['492', '493']"
/home/junho/data/dataset/coin/videos/37/ZJbO_YH86GQ.mp4,7,37,"['328', '329', '330', '328', '329', '330']"
/home/junho/data/dataset/coin/videos/149/MrvvTV9zHbw.mp4,3,149,"['710', '712']"
/home/junho/data/dataset/coin/videos/24/zeepOWww5gc.mp4,11,24,"['299', '300', '301']"
/home/junho/data/dataset/coin/videos/25/3NRJK8mpJsI.mp4,11,25,"['47', '49']"
/home/junho/data/dataset/coin/videos/145/lgXZD7BS2qk.mp4,4,145,"['589', '589', '590', '591', '591', '592', '592']"
/home/junho/data/dataset/coin/videos/8/0mW1YBANAJg.mp4,0,8,"['676', '678', '679']"
/home/junho/data/dataset/coin/videos/11/dUlMrmWpsEM.mp4,1,11,"['715', '716', '716', '716', '716']"
/home/junho/data/dataset/coin/videos/101/YwYHGeIno1o.mp4,3,101,"['744', '747', '749', '750']"
/home/junho/data/dataset/coin/videos/112/iegcs6OeMpA.mp4,0,112,"['449', '453', '453']"
/home/junho/data/dataset/coin/videos/142/Na27GWm2JYU.mp4,3,142,"['543', '544']"
/home/junho/data/dataset/coin/videos/113/I53fU06XgGQ.mp4,2,113,"['143', '144', '145', '146', '147']"
/home/junho/data/dataset/coin/videos/2/7vXm_x2UrDA.mp4,5,2,"['560', '564', '560', '559', '565']"
/home/junho/data/dataset/coin/videos/83/Z9eyJrc1MTw.mp4,9,83,"['203', '204', '205']"
/home/junho/data/dataset/coin/videos/110/p7n4_-ypqiE.mp4,1,110,"['690', '691', '689']"
/home/junho/data/dataset/coin/videos/102/KjpaMEeQo9I.mp4,3,102,"['757', '756', '758', '759', '757', '756', '757', '758', '759']"
/home/junho/data/dataset/coin/videos/102/OvCBXftdrbU.mp4,3,102,"['757', '757', '756', '759', '757', '756']"
/home/junho/data/dataset/coin/videos/18/bQKkEfjfc3w.mp4,4,18,"['608', '609', '610', '611']"
/home/junho/data/dataset/coin/videos/13/Hh7zuTT7nKY.mp4,1,13,"['259', '260']"
/home/junho/data/dataset/coin/videos/24/SpMyKa5aS4U.mp4,11,24,"['301', '303']"
/home/junho/data/dataset/coin/videos/127/QyqeNUgAFwk.mp4,1,127,"['491', '492', '493']"
/home/junho/data/dataset/coin/videos/86/aGrazBlXeo8.mp4,8,86,"['62', '63']"
/home/junho/data/dataset/coin/videos/156/dHS9O49JGj8.mp4,7,156,"['583', '581', '582', '583']"
/home/junho/data/dataset/coin/videos/136/Yg-pa4Jt3Og.mp4,5,136,"['634', '635', '635', '636']"
/home/junho/data/dataset/coin/videos/65/9SZMSiuBc9Y.mp4,5,65,"['629', '630', '631']"
/home/junho/data/dataset/coin/videos/111/X7tdm_p8tMw.mp4,0,111,"['624', '626', '624', '626', '627']"
/home/junho/data/dataset/coin/videos/8/5fr0cicJPNg.mp4,0,8,"['677', '678', '679']"
/home/junho/data/dataset/coin/videos/53/zdG6sXijoNU.mp4,9,53,"['552', '553', '554', '555', '556', '558']"
/home/junho/data/dataset/coin/videos/24/QgtN8bZilGE.mp4,11,24,"['300', '301', '300', '301']"
/home/junho/data/dataset/coin/videos/85/1oXcwgUSwvQ.mp4,9,85,"['1', '3', '1', '4', '5']"
/home/junho/data/dataset/coin/videos/130/pMv0p1uI7uw.mp4,4,130,"['720', '721', '722', '723']"
/home/junho/data/dataset/coin/videos/46/2A0W_xnyBHU.mp4,3,46,"['313', '313', '316', '317', '319', '317', '316', '319']"
/home/junho/data/dataset/coin/videos/33/fhrMBavomZw.mp4,7,33,"['638', '639']"
/home/junho/data/dataset/coin/videos/164/vDmzZ8RFVgI.mp4,0,164,"['660', '662']"
/home/junho/data/dataset/coin/videos/2/5hy6NUoPcSU.mp4,5,2,"['560', '564', '565']"
/home/junho/data/dataset/coin/videos/163/fqDUbVSJKvE.mp4,4,163,"['520', '521']"
/home/junho/data/dataset/coin/videos/102/OB57MEKqDOU.mp4,3,102,"['757', '757', '756', '758', '759', '757']"
/home/junho/data/dataset/coin/videos/121/H52vAkIp80A.mp4,11,121,"['138', '139', '140', '141']"
/home/junho/data/dataset/coin/videos/147/-mC60N9tkuk.mp4,5,147,"['132', '132', '131', '132', '131']"
/home/junho/data/dataset/coin/videos/106/HQckBXM6o-I.mp4,3,106,"['740', '742']"
/home/junho/data/dataset/coin/videos/33/wl_X3EGqiig.mp4,7,33,"['640', '638', '639', '638', '639']"
/home/junho/data/dataset/coin/videos/78/P-CEWYbvzUM.mp4,6,78,"['348', '349']"
/home/junho/data/dataset/coin/videos/36/IBVgYVcCVH8.mp4,10,36,"['69', '71', '70', '71', '72', '73', '74']"
/home/junho/data/dataset/coin/videos/67/4inmAsXkLKs.mp4,4,67,"['354', '355', '355']"
/home/junho/data/dataset/coin/videos/48/zcWrW365GW8.mp4,6,48,"['666', '667']"
/home/junho/data/dataset/coin/videos/171/A1AjNjJFGs4.mp4,9,171,"['267', '268', '269']"
/home/junho/data/dataset/coin/videos/120/iswqQnjadBU.mp4,1,120,"['245', '246', '247', '248', '249']"
/home/junho/data/dataset/coin/videos/41/5OPRXoHzAg0.mp4,4,41,"['587', '588']"
/home/junho/data/dataset/coin/videos/83/TAAXCARIl7M.mp4,9,83,"['203', '204', '205']"
/home/junho/data/dataset/coin/videos/159/WBq7-V5OyCs.mp4,7,159,"['389', '390']"
/home/junho/data/dataset/coin/videos/166/BU7MOefvmpQ.mp4,0,166,"['229', '230', '231', '230']"
/home/junho/data/dataset/coin/videos/91/uR_7VMoZGVs.mp4,8,91,"['264', '265', '264', '265', '264', '265']"
/home/junho/data/dataset/coin/videos/92/08RwJHPtYPI.mp4,9,92,"['25', '29', '27', '25', '26', '26', '26', '28', '25', '29']"
/home/junho/data/dataset/coin/videos/50/LCpSjFQcVXw.mp4,8,50,"['295', '296']"
/home/junho/data/dataset/coin/videos/15/uMbN9f_5Gbw.mp4,3,15,"['80', '81', '82', '82']"
/home/junho/data/dataset/coin/videos/58/LfpQeKMMyvA.mp4,3,58,"['120', '121', '122', '123']"
/home/junho/data/dataset/coin/videos/70/3EuCp-DdL-o.mp4,1,70,"['737', '739']"
/home/junho/data/dataset/coin/videos/17/luuVJJ2rM3g.mp4,2,17,"['275', '276']"
/home/junho/data/dataset/coin/videos/47/ePR1xgV7SUM.mp4,6,47,"['304', '305', '306']"
/home/junho/data/dataset/coin/videos/61/KVeOcKmEqTI.mp4,0,61,"['673', '674', '673', '674', '675']"
/home/junho/data/dataset/coin/videos/18/QTrctyRbsNg.mp4,4,18,"['608', '609', '610', '611']"
/home/junho/data/dataset/coin/videos/149/7KndKJ-COBw.mp4,3,149,"['709', '710', '710', '710', '712', '712', '712']"
/home/junho/data/dataset/coin/videos/92/PerCpbku_D8.mp4,9,92,"['25', '26']"
/home/junho/data/dataset/coin/videos/75/gIwTydKpIe4.mp4,11,75,"['172', '174', '170', '173', '172', '173', '174', '174', '175']"
/home/junho/data/dataset/coin/videos/49/fU5olpSrGmU.mp4,8,49,"['157', '158', '160']"
/home/junho/data/dataset/coin/videos/47/f3La19O8CJE.mp4,6,47,"['305', '304', '306']"
/home/junho/data/dataset/coin/videos/65/YShcwKF_ZVk.mp4,5,65,"['629', '630', '628']"
/home/junho/data/dataset/coin/videos/91/ptrh3C5cIqk.mp4,8,91,"['264', '265', '266', '265', '265', '266']"
/home/junho/data/dataset/coin/videos/163/JXViooEDSuA.mp4,4,163,"['519', '520', '521']"
/home/junho/data/dataset/coin/videos/126/trne-FhnDJE.mp4,4,126,"['86', '87', '88']"
/home/junho/data/dataset/coin/videos/23/DpVNl9ns2Bg.mp4,9,23,"['706', '708', '706', '708']"
/home/junho/data/dataset/coin/videos/142/wfLsVqWm78g.mp4,3,142,"['543', '544']"
/home/junho/data/dataset/coin/videos/175/K5weGA1M1QM.mp4,0,175,"['509', '515', '509', '511', '510', '511', '510', '511', '509', '510', '511']"
/home/junho/data/dataset/coin/videos/78/MchZsCyHRmI.mp4,6,78,"['348', '352', '348', '351', '348', '351']"
/home/junho/data/dataset/coin/videos/159/zPsTtRG0IGI.mp4,7,159,"['389', '390']"
/home/junho/data/dataset/coin/videos/122/fbeDLAwP14Q.mp4,0,122,"['325', '325', '326', '327']"
/home/junho/data/dataset/coin/videos/58/GbNtmKXCpDE.mp4,3,58,"['120', '121', '122', '123']"
/home/junho/data/dataset/coin/videos/6/ldekG53H_tw.mp4,0,6,"['60', '59', '60']"
/home/junho/data/dataset/coin/videos/39/2KzYmWG9rXg.mp4,6,39,"['477', '478', '472', '474', '469', '473', '475', '476', '472', '469', '472', '470', '472', '470', '478']"
/home/junho/data/dataset/coin/videos/124/KZnrcdxY954.mp4,3,124,"['482', '483']"
/home/junho/data/dataset/coin/videos/79/MZEyI9xOpg8.mp4,9,79,"['23', '24']"
/home/junho/data/dataset/coin/videos/139/5rhLdMX5Im8.mp4,4,139,"['376', '380']"
/home/junho/data/dataset/coin/videos/97/aigGyYSjUc4.mp4,3,97,"['615', '615', '615', '616']"
/home/junho/data/dataset/coin/videos/131/hOjWHyCUrQU.mp4,3,131,"['212', '213', '215', '216']"
/home/junho/data/dataset/coin/videos/168/fSWUyq6ICAY.mp4,9,168,"['219', '220']"
/home/junho/data/dataset/coin/videos/36/g-tJLCKi5FA.mp4,10,36,"['69', '71', '72', '73']"
/home/junho/data/dataset/coin/videos/171/cDNyqcoO0fo.mp4,9,171,"['267', '268', '268', '269']"
/home/junho/data/dataset/coin/videos/113/4r-ePvuSJbE.mp4,2,113,"['143', '145', '144', '144']"
/home/junho/data/dataset/coin/videos/83/NIn7VgYZjvk.mp4,9,83,"['203', '204', '205', '206']"
/home/junho/data/dataset/coin/videos/131/8AonWW4Aek0.mp4,3,131,"['215', '216']"
/home/junho/data/dataset/coin/videos/3/gSTduxXmrfk.mp4,5,3,"['435', '436', '434', '436', '437']"
/home/junho/data/dataset/coin/videos/121/kAfYt-TN1EQ.mp4,11,121,"['138', '139', '140', '141']"
/home/junho/data/dataset/coin/videos/158/3DIHTyY9luI.mp4,1,158,"['283', '284']"
/home/junho/data/dataset/coin/videos/42/TPRofgGLdyU.mp4,11,42,"['516', '517', '518']"
/home/junho/data/dataset/coin/videos/63/k-9NQKbkAkk.mp4,6,63,"['83', '85', '83', '85', '85']"
/home/junho/data/dataset/coin/videos/17/ESB5h6nexho.mp4,2,17,"['276', '277', '276', '277', '277', '276', '277']"
/home/junho/data/dataset/coin/videos/45/55K5vu5uNIA.mp4,3,45,"['34', '35', '36', '34', '35', '36']"
/home/junho/data/dataset/coin/videos/139/T8b5k3grqwk.mp4,4,139,"['376', '380']"
/home/junho/data/dataset/coin/videos/116/Jyks_UfRAXw.mp4,10,116,"['373', '373', '374', '373', '373', '373']"
/home/junho/data/dataset/coin/videos/143/gWD1j4gEka0.mp4,1,143,"['7', '8', '9', '10']"
/home/junho/data/dataset/coin/videos/150/x0eZIcfwxbU.mp4,8,150,"['14', '11', '14', '15']"
/home/junho/data/dataset/coin/videos/20/Ec04_JLhvus.mp4,11,20,"['209', '208', '208', '208']"
/home/junho/data/dataset/coin/videos/145/XqRm5m7cmD0.mp4,4,145,"['589', '590', '590', '591', '592']"
/home/junho/data/dataset/coin/videos/123/6Kjo5P-W-DE.mp4,3,123,"['732', '733', '734']"
/home/junho/data/dataset/coin/videos/67/ukyvtLO1Kdk.mp4,4,67,"['353', '357', '359']"
/home/junho/data/dataset/coin/videos/11/dvFGf0AxSKw.mp4,1,11,"['715', '715', '716', '716']"
/home/junho/data/dataset/coin/videos/137/hvjVjrtvnlI.mp4,4,137,"['392', '393', '395', '396']"
/home/junho/data/dataset/coin/videos/120/HX75gwNJJnA.mp4,1,120,"['245', '247']"
/home/junho/data/dataset/coin/videos/156/IT5iMqahiOY.mp4,7,156,"['582', '583', '584']"
/home/junho/data/dataset/coin/videos/46/yFXEWAlrAyY.mp4,3,46,"['316', '318', '319']"
/home/junho/data/dataset/coin/videos/122/9hGS36x6xfk.mp4,0,122,"['325', '326', '326']"
/home/junho/data/dataset/coin/videos/154/d8a-fo-_x3c.mp4,10,154,"['653', '653', '653', '651', '653', '654', '652', '653', '654', '651', '651', '653', '653', '653', '653', '653', '651', '651', '653', '653', '653', '654']"
/home/junho/data/dataset/coin/videos/102/VDWhqL4D4rU.mp4,3,102,"['757', '757', '756', '758', '759']"
/home/junho/data/dataset/coin/videos/114/JnPjcSZAglM.mp4,7,114,"['221', '222', '223']"
/home/junho/data/dataset/coin/videos/47/4wxSegC1By8.mp4,6,47,"['305', '304', '306']"
/home/junho/data/dataset/coin/videos/168/3Bj0JCtqow4.mp4,9,168,"['219', '220']"
/home/junho/data/dataset/coin/videos/139/MX5SVSKhjiM.mp4,4,139,"['379', '378', '379', '380']"
/home/junho/data/dataset/coin/videos/86/iJvmq5YzRSE.mp4,8,86,"['62', '63']"
/home/junho/data/dataset/coin/videos/102/wMT93GlaACw.mp4,3,102,"['757', '757', '757', '758', '757', '759']"
/home/junho/data/dataset/coin/videos/10/H7X-EQI_VFk.mp4,9,10,"['548', '549', '551']"
/home/junho/data/dataset/coin/videos/151/hfLd0JHtdBU.mp4,6,151,"['422', '423', '422', '423']"
/home/junho/data/dataset/coin/videos/45/UaA1MBySW50.mp4,3,45,"['34', '35', '34', '36']"
/home/junho/data/dataset/coin/videos/27/-cksHWIlu5o.mp4,11,27,"['645', '646']"
/home/junho/data/dataset/coin/videos/52/IVNKNXfrdts.mp4,2,52,"['381', '382', '381', '383']"
/home/junho/data/dataset/coin/videos/102/c_wgviMIYZw.mp4,3,102,"['756', '757', '758', '759']"
/home/junho/data/dataset/coin/videos/105/C3LFoK-KtPw.mp4,2,105,"['180', '181']"
/home/junho/data/dataset/coin/videos/39/WAm4oWlM6to.mp4,6,39,"['469', '480', '478', '470', '471', '472', '472']"
/home/junho/data/dataset/coin/videos/155/iVu8w4ijWn8.mp4,9,155,"['365', '366', '367', '368', '366']"
/home/junho/data/dataset/coin/videos/107/uRlV91p5d2E.mp4,11,107,"['297', '298']"
/home/junho/data/dataset/coin/videos/108/LlJvIgtccHM.mp4,2,108,"['535', '536', '537']"
/home/junho/data/dataset/coin/videos/116/RQO61KXeBos.mp4,10,116,"['373', '374', '375', '373', '374', '375', '373', '374', '375', '373', '374', '375', '375', '373', '374', '375', '373', '374', '375', '373', '374', '375', '373', '374', '375', '375', '373', '374', '375']"
/home/junho/data/dataset/coin/videos/102/jOFxYZO91mI.mp4,3,102,"['757', '756', '758', '759', '757']"
/home/junho/data/dataset/coin/videos/16/e4rMeKXj-AE.mp4,1,16,"['234', '235']"
/home/junho/data/dataset/coin/videos/163/2h6NQw54zOs.mp4,4,163,"['519', '521']"
/home/junho/data/dataset/coin/videos/61/11lmIiQq2ks.mp4,0,61,"['673', '674', '675']"
/home/junho/data/dataset/coin/videos/34/oIb42L3sXXM.mp4,11,34,"['363', '364']"
/home/junho/data/dataset/coin/videos/45/8pj9SCgTkh8.mp4,3,45,"['34', '34', '35']"
/home/junho/data/dataset/coin/videos/74/cGyGGf4tdAE.mp4,5,74,"['760', '761', '763']"
/home/junho/data/dataset/coin/videos/95/zDXvVztsGk4.mp4,8,95,"['102', '102', '102', '104']"
/home/junho/data/dataset/coin/videos/134/4BBBA-5C4Hc.mp4,2,134,"['620', '621', '622', '623']"
/home/junho/data/dataset/coin/videos/118/MKF5WCaBCQs.mp4,6,118,"['289', '290', '291', '292']"
/home/junho/data/dataset/coin/videos/155/pRq3vQEGRwc.mp4,9,155,"['366', '367', '368']"
/home/junho/data/dataset/coin/videos/49/lEQL9miUsaM.mp4,8,49,"['160', '157', '158', '157', '158', '160']"
/home/junho/data/dataset/coin/videos/116/Ukd5ulNfOcY.mp4,10,116,"['373', '374', '375', '373', '374', '375', '373', '374', '375', '373', '374', '375', '373', '374', '375', '373', '374', '375', '373', '374', '375', '373', '374', '375']"
/home/junho/data/dataset/coin/videos/165/-1ulTvDyrpk.mp4,6,165,"['670', '671', '670', '671', '670', '671', '672']"
/home/junho/data/dataset/coin/videos/98/hAwBapWn_x8.mp4,11,98,"['124', '126', '128']"
/home/junho/data/dataset/coin/videos/38/nqVsHeY3H9w.mp4,10,38,"['776', '777', '778', '776', '776', '777']"
/home/junho/data/dataset/coin/videos/27/pfAKutt_HQ4.mp4,11,27,"['646', '645', '646']"
/home/junho/data/dataset/coin/videos/146/i5Brwwn7d9k.mp4,4,146,"['369', '371', '372']"
/home/junho/data/dataset/coin/videos/109/fnW2e49B07k.mp4,2,109,"['239', '240', '241', '241']"
/home/junho/data/dataset/coin/videos/88/zYPOIELKsDs.mp4,9,88,"['484', '485', '486']"
/home/junho/data/dataset/coin/videos/50/stua1IuFaqs.mp4,8,50,"['293', '294', '293', '294', '293', '294', '295']"
/home/junho/data/dataset/coin/videos/135/iCrCvsIfTf8.mp4,4,135,"['771', '773', '775', '775', '775']"
/home/junho/data/dataset/coin/videos/114/4bW99Yv2kL8.mp4,7,114,"['221', '222', '223']"
/home/junho/data/dataset/coin/videos/35/8ycHD9HvGns.mp4,2,35,"['345', '346', '347', '347', '347']"
/home/junho/data/dataset/coin/videos/86/vRtRGAAq9wA.mp4,8,86,"['62', '63', '64']"
/home/junho/data/dataset/coin/videos/108/KPOE0gYWZ6o.mp4,2,108,"['535', '536', '537']"
/home/junho/data/dataset/coin/videos/120/vP0UZPs-GvE.mp4,1,120,"['245', '246', '247', '248', '249']"
/home/junho/data/dataset/coin/videos/83/y95NAWxifrc.mp4,9,83,"['204', '204', '206']"
/home/junho/data/dataset/coin/videos/141/USYIQbGIRic.mp4,3,141,"['533', '534']"
/home/junho/data/dataset/coin/videos/114/0VVeeWT3AAc.mp4,7,114,"['221', '224', '222', '223', '224']"
/home/junho/data/dataset/coin/videos/138/-Fhr4at9Rx0.mp4,4,138,"['505', '506', '507']"
/home/junho/data/dataset/coin/videos/109/pQa9H3RTRTY.mp4,2,109,"['239', '240', '241', '242']"
